OverallQual,ExterQual,Foundation,BsmtQual,KitchenQual,FireplaceQu,GarageFinish,YearDiff,YearRemodAdd,1stFlrSF,GrLivArea,FullBath,GarageCars,Neighborhood,MasVnrType,HeatingQC,Fireplaces,MasVnrArea,GarageYrBlt,HouseStyle,Exterior1st,Exterior2nd,BsmtExposure,BsmtFinType1,GarageType,OverallCond,LotArea,BsmtFinSF1,LotFrontage,2ndFlrSF,SalePrice,no_garage,is_BsmtFinSF1_0,is_2ndFlrSF_0
6,1,2,2,1,1,0,16.761663039293722,87.39798655450802,6.992096427415888,7.088408778675395,1,0,3,1,3,0,0.0,1950,1,6,4,1,5,0,6,8.628018746505122,0,4.0943445622221,110,79900,1,1,0
5,1,3,2,1,1,1,10.0,86.79189152169245,6.639875833826536,7.21890970761906,1,2,2,2,4,0,376.0,1971,6,8,8,1,4,2,8,7.560080465021827,471,3.1780538303479458,600,122500,0,0,0
6,1,6,3,1,3,3,4.6332495807108005,87.39798655450802,6.8308742346461795,7.38025578842646,2,2,13,1,4,1,0.0,1997,6,11,13,1,5,5,8,9.29090601981575,0,4.605170185988092,678,181000,0,1,0
4,1,3,3,1,1,0,10.0,86.81441324469807,6.4457198193855785,6.4457198193855785,1,0,0,1,3,0,0.0,1950,3,12,14,3,4,0,6,7.5443321080536885,495,3.044522437723423,0,81000,1,0,1
7,2,6,3,2,3,2,5.211102550927978,87.35323161475472,6.717804695023691,7.415175109613295,2,2,16,1,4,1,0.0,1996,6,11,13,3,6,5,5,9.274910142625483,385,3.7612001156935624,834,212000,0,0,0
6,1,2,1,1,1,1,16.547236990991404,86.31760866327848,6.598509028614515,7.0192966537150445,1,2,3,1,2,0,0.0,1990,1,7,6,1,5,2,4,8.389359819906353,0,3.6888794541139363,384,116000,0,1,0
6,2,6,2,1,1,1,16.220867158288602,87.53211714239757,6.806829360392176,6.806829360392176,1,1,5,1,3,0,0.0,1926,0,5,2,1,5,2,6,8.699514748210191,0,3.912023005428146,0,119000,0,1,1
5,1,6,2,2,4,1,17.390719429665314,87.48742928478838,6.542471960506805,6.542471960506805,1,1,18,1,2,1,0.0,1990,4,4,6,1,1,2,5,8.361708288575842,365,3.6888794541139363,0,90350,0,0,1
6,1,2,2,2,1,1,16.867962264113206,87.44271909999158,6.52795791762255,7.086737934510577,1,2,4,1,3,0,0.0,2005,1,5,2,2,5,2,4,9.421735176255844,0,4.204692619390966,512,110000,0,1,0
10,3,6,4,3,4,3,0.0,87.62142600963232,7.784057002639929,7.784057002639929,2,3,24,4,4,2,200.0,2008,4,11,13,4,6,5,8,9.644133752071205,1767,4.653960350157523,0,555000,0,0,1
4,1,3,2,0,1,0,12.560219778561038,86.43076387773658,7.272398392570047,7.272398392570047,2,0,4,2,2,0,270.0,1950,4,11,13,1,4,0,3,9.401621670141608,133,4.5217885770490405,0,118000,1,0,1
5,1,6,2,1,4,1,15.663521732655692,87.26365441768559,7.028201432058005,7.360739903058278,2,2,5,1,2,1,0.0,1930,1,6,4,1,5,2,6,8.738735461363474,0,3.9512437185814275,445,162900,0,1,0
7,2,6,4,2,4,3,0.0,87.59910713840847,7.1372784372603855,7.1372784372603855,2,3,15,2,4,1,72.0,2007,4,4,3,3,5,5,8,8.274357006756292,0,3.970291913552122,0,172500,0,1,1
7,2,6,3,2,3,1,5.483314773547882,87.33084573650919,6.838405200847344,7.553810852008231,2,2,16,1,4,1,0.0,1994,6,11,13,1,6,5,8,9.07680897935166,642,4.248495242049359,975,210000,0,0,0
6,1,3,2,1,4,1,12.560219778561038,86.45337754998391,7.4318919168078,7.4318919168078,1,2,4,1,1,1,0.0,1956,4,5,2,1,5,5,8,9.19573421958682,0,4.290459441148391,0,127500,0,1,1
6,2,3,2,2,4,3,11.2664991614216,87.48742928478838,7.543273346705446,7.543273346705446,2,2,9,1,4,1,0.0,1966,4,9,10,1,4,5,5,9.71063069382679,247,4.919980925828125,0,190000,0,0,1
7,2,6,3,2,3,3,3.6568542494923797,87.42035562443262,6.862757913051401,7.542213463193403,2,2,13,1,3,1,0.0,1998,6,11,13,1,5,5,8,9.324918276683619,0,4.270904617466604,930,199900,0,1,0
6,1,2,2,1,4,1,14.613247725836153,86.31760866327848,6.659293919683638,7.226936018493289,2,1,1,1,2,1,0.0,1937,1,6,4,1,5,2,5,9.0595174822416,0,3.912023005428146,596,119500,0,1,0
3,1,3,2,1,1,1,13.362291495737217,87.48742928478838,6.520621127558696,7.075808863978387,1,1,3,1,4,0,0.0,1981,1,6,4,1,4,2,6,8.699514748210191,331,3.912023005428146,504,120000,0,0,0
6,1,2,2,2,1,1,15.435595774162692,87.55445270895245,6.70073110954781,6.70073110954781,1,1,3,1,4,0,0.0,1932,4,5,2,1,5,2,4,8.64541048921699,0,4.248495242049359,0,110000,0,1,1
7,1,3,3,2,3,1,9.135528725660045,86.8819441731559,7.334981878871814,7.334981878871814,2,2,17,1,2,2,0.0,1975,4,10,10,4,4,5,8,11.167063280451986,655,4.127134385045092,0,280000,0,0,1
6,2,6,4,1,1,3,4.6332495807108005,87.37561188601732,6.78897174299217,7.470793774195062,2,2,21,2,4,0,42.0,1996,6,11,13,1,4,5,8,9.138092207768558,742,4.276690909275903,868,204000,0,0,0
8,2,6,3,2,1,2,0.0,87.62142600963232,6.666956792429207,7.371489295214277,2,2,20,1,4,0,0.0,2008,6,11,13,1,5,5,8,9.104979856318357,0,4.31748811353631,804,210000,0,1,0
5,1,3,2,1,1,1,8.954451150103322,86.90444308357146,7.454719949364001,7.454719949364001,2,2,11,1,2,0,0.0,1976,4,10,10,1,4,2,8,9.137447046455858,1606,4.143134726391533,0,188000,0,0,1
7,1,3,2,1,3,1,9.661903789690601,86.83692925805124,7.124478262493424,7.124478262493424,1,2,14,2,1,1,320.0,1973,4,8,8,1,4,5,5,9.169518377455928,916,4.382026634673881,0,175500,0,0,1
5,1,2,2,1,1,1,17.18332609325088,86.31760866327848,6.436150368369428,7.203405521083095,1,3,3,1,1,0,0.0,1916,6,3,1,1,5,2,8,8.427487278331744,0,3.5263605246161616,720,98000,0,1,0
4,1,3,3,2,4,3,12.696938456699069,87.30845424706443,7.416378479192928,7.416378479192928,1,2,17,1,4,2,0.0,1954,4,10,10,4,2,5,5,10.882321065382621,1116,4.347312644701931,0,256000,0,0,1
8,1,6,2,2,4,1,16.220867158288602,87.35323161475472,6.725033642166843,7.418180822726788,1,1,3,1,1,1,0.0,1925,6,7,3,1,5,2,6,8.536995818712418,0,4.214272522417242,833,161000,0,1,0
5,1,3,2,2,3,1,13.362291495737217,86.31760866327848,6.88653164253051,7.0925737159746784,1,1,5,0,2,1,161.0,1950,1,6,4,1,1,2,3,8.855805992536562,185,4.134806723229352,224,110000,0,0,0
8,2,6,3,1,1,3,-1.9999999998,87.64373932405991,6.723832440821209,7.5678626054638825,2,2,20,4,4,0,110.0,2009,6,11,13,1,6,6,8,8.987696695703624,544,4.31748811353631,1103,263435,0,0,0
7,2,6,3,2,1,2,15.08800749063506,87.59910713840847,6.354370040797351,7.034387929915503,1,2,8,1,4,0,0.0,1971,6,5,2,1,4,2,7,8.881836305004146,350,4.0943445622221,560,155000,0,0,0
5,1,3,2,1,0,1,11.2664991614216,86.65664103720601,6.761572768804055,6.761572768804055,1,1,6,1,3,1,0.0,1965,4,6,4,1,3,2,8,9.0217190130337,553,4.0943445622221,0,62383,0,0,1
6,1,3,2,1,4,1,15.204650534085257,87.33084573650919,6.744059186311348,7.414572881350589,1,1,18,1,1,1,0.0,1939,6,7,6,1,1,2,6,9.391661428436555,326,4.30406509320417,811,188700,0,0,0
5,1,3,3,1,1,0,9.135528725660045,86.94942383174832,6.946975992135418,6.946975992135418,2,0,16,2,2,0,136.0,1950,4,8,8,1,3,0,8,9.039552050995901,616,4.0943445622221,0,124000,1,0,1
7,2,6,3,2,3,3,0.8284271247461901,87.53211714239757,7.254177846456518,7.254177846456518,2,2,15,2,4,1,18.0,2004,4,11,13,1,5,5,8,8.030084094267563,0,4.240497495698286,0,178740,0,1,1
7,1,3,2,1,0,1,10.165525060596439,86.76936408468859,7.152268856032539,7.152268856032539,1,2,9,1,2,1,0.0,1970,4,10,10,4,6,5,8,9.271247306879705,778,4.442651256490317,0,167000,0,0,1
5,1,3,2,2,4,1,14.124515496597098,87.33084573650919,6.78897174299217,7.404887575616125,1,1,9,4,4,2,224.0,1942,6,6,4,1,1,5,6,9.156939595249067,386,4.3694478524670215,756,146500,0,0,0
8,2,6,3,2,4,2,0.0,87.57678270623478,7.3987862754199485,7.3987862754199485,2,3,24,4,4,1,248.0,2006,4,11,13,1,5,5,8,9.343821763350663,0,4.584967478670572,0,250000,0,1,1
6,2,6,3,2,1,2,5.745966692414834,87.28605714219886,6.723832440821209,7.444248649496705,2,2,12,2,4,0,120.0,1993,6,8,8,1,6,5,8,9.136801468641313,426,4.330733340286331,878,187000,0,0,0
8,2,6,3,2,1,2,7.999999999999998,87.10667763978184,7.31455283232408,7.31455283232408,1,2,22,1,2,0,0.0,1985,4,8,8,3,6,5,8,8.827614750837508,368,4.287885736544663,0,212000,0,0,1
7,1,3,3,1,4,2,8.954451150103322,86.92693630166285,7.057036981697891,7.585281078639126,2,2,14,1,2,1,0.0,1977,6,4,10,1,5,5,5,9.388653907372598,0,4.5217885770490405,808,190000,0,1,0
6,1,6,3,1,1,2,1.4641016151377548,87.55445270895245,6.977281341630747,6.977281341630747,1,2,4,2,4,0,80.0,2005,5,11,13,4,6,3,8,8.209308411646937,459,3.5553480614894135,0,148000,0,0,1
8,2,6,4,2,5,2,0.0,87.59910713840847,7.588829878307813,7.588829878307813,2,3,24,2,4,1,304.0,2006,4,11,13,4,6,5,8,9.614270969992395,1350,4.700480365792417,0,440000,0,0,1
8,2,6,3,3,1,2,3.2915026221291805,87.44271909999158,7.409741954080923,7.409741954080923,2,2,22,1,4,0,0.0,2000,4,12,14,3,6,5,8,8.58110651715989,1196,3.713572066704308,0,251000,0,0,1
5,1,3,2,1,1,1,11.2664991614216,86.61151166750291,6.877296071497429,6.877296071497429,1,2,6,1,2,0,0.0,1996,4,8,8,1,6,2,5,9.045465728785949,630,4.382026634673881,0,132500,0,0,1
6,1,6,3,2,3,3,4.6332495807108005,87.39798655450802,7.30854279753919,7.30854279753919,2,2,16,2,4,1,215.0,1997,4,11,13,4,6,5,8,9.482274087459825,994,4.31748811353631,0,208900,0,0,1
9,3,6,3,3,4,3,0.0,87.57678270623478,7.634820677745543,7.879669914604289,2,3,24,2,4,1,772.0,2006,6,11,13,3,5,6,8,9.524640032332234,0,4.653960350157523,574,380000,0,1,0
8,2,6,4,2,4,2,0.8284271247461901,87.62142600963232,7.4489161025442,7.4489161025442,2,3,16,4,4,1,336.0,2007,4,11,13,4,6,5,8,9.272093768251665,1288,4.3694478524670215,0,297000,0,0,1
4,1,2,1,1,1,1,14.733200530681515,87.44271909999158,7.030857476116121,7.030857476116121,1,2,3,0,2,0,435.0,1995,4,7,6,1,3,2,6,8.686935966003333,168,3.912023005428146,0,89471,0,0,1
9,2,6,4,2,4,3,0.8284271247461901,87.55445270895245,7.52294091807237,7.52294091807237,2,3,24,2,4,1,378.0,2004,4,11,13,4,6,5,8,9.682404377188837,1261,4.584967478670572,0,326000,0,0,1
9,2,6,4,3,4,3,1.4641016151377548,87.53211714239757,7.491087593534876,7.491087593534876,2,3,24,2,4,1,562.0,2003,4,11,13,4,6,5,8,9.37974553683691,1567,4.276666119016055,0,374000,0,0,1
7,2,6,2,3,4,1,17.390719429665314,87.55445270895245,6.82001636467413,7.509883061154913,1,1,3,1,4,1,0.0,1915,6,7,6,1,4,5,4,7.824046010856292,299,3.912023005428146,910,155000,0,0,0
6,1,6,4,1,1,1,3.6568542494923797,87.39798655450802,7.103322062526113,7.103322062526113,2,2,11,2,4,0,116.0,1998,4,11,13,1,6,5,8,8.411832675758411,897,3.4657359027997265,0,164000,0,0,1
5,1,3,2,2,1,1,11.416407864998737,87.46507698538016,6.906754778648554,6.906754778648554,1,1,6,1,3,0,0.0,1963,4,8,10,1,4,2,6,8.956479847999912,588,4.170645818500234,0,132500,0,0,1
5,2,3,2,2,4,1,13.362291495737217,87.59910713840847,7.014814351275545,7.014814351275545,1,1,9,1,3,1,0.0,1950,4,6,4,1,4,5,6,9.169518377455928,607,4.382026634673881,0,147000,0,0,1
5,1,3,2,1,1,2,10.96148139681572,86.65664103720601,6.9782137426306985,6.9782137426306985,1,2,9,2,2,0,168.0,1965,4,6,4,1,4,5,6,9.23883064237581,836,4.3694478524670215,0,156000,0,0,1
5,1,3,3,1,3,1,10.0,86.79189152169245,7.302496423727326,7.302496423727326,2,2,14,1,3,1,0.0,1971,4,10,10,3,4,5,5,9.412709624073916,998,4.248495242049359,0,175000,0,0,1
5,1,3,2,1,4,1,18.591260281973998,86.76936408468859,7.476472381163905,7.789040401657477,2,2,3,1,2,1,0.0,1970,1,5,2,1,2,5,3,9.287301413112312,664,4.0943445622221,648,160000,0,0,0
4,1,3,3,2,1,1,10.489995996796795,87.48742928478838,6.4457198193855785,6.4457198193855785,1,1,0,1,2,0,0.0,1970,3,12,14,3,6,5,4,7.330405211844402,515,3.044522437723423,0,86000,0,0,1
5,1,6,3,1,4,3,9.313708498984761,86.90444308357146,6.423246963533519,7.1731917424865985,1,1,0,1,2,1,0.0,1976,6,12,14,2,5,6,5,7.887959336599945,0,4.142882703883671,688,115000,0,1,0
6,1,3,2,0,3,1,14.124515496597098,86.31760866327848,6.86484777797086,7.363913501405819,1,1,9,1,2,2,0.0,1941,1,5,2,1,2,5,6,9.157993891603974,403,4.3694478524670215,620,133000,0,0,0
6,2,6,3,1,1,2,-1.9999999998,87.57678270623478,6.590301048196686,7.283448228756631,2,2,13,1,3,0,0.0,2006,6,11,13,1,5,5,8,9.653614941479894,0,4.653960350157523,728,172785,0,1,0
5,1,3,2,1,2,1,11.85640646055102,86.54377448471462,7.1459844677143876,7.1459844677143876,1,1,9,1,2,1,0.0,1964,4,9,2,1,2,2,5,8.97853441008332,374,4.248495242049359,0,155000,0,0,1
5,1,2,1,1,1,1,14.852299546352718,87.35323161475472,6.786716950605081,6.786716950605081,1,1,3,1,3,0,0.0,1938,4,6,4,1,5,5,4,8.6628507638386,0,3.912023005428146,0,91300,0,1,1
4,1,3,2,1,1,0,16.867962264113206,86.31760866327848,6.579251212010101,6.579251212010101,1,0,1,1,2,0,0.0,1950,4,5,2,1,3,0,8,8.971956271245688,495,4.0943445622221,0,34900,1,0,1
8,2,6,3,2,4,2,5.745966692414834,87.28605714219886,8.07961802938984,8.07961802938984,3,2,23,1,4,1,0.0,1992,4,9,9,1,6,5,8,9.448727152703086,1231,4.552829636667269,0,430000,0,0,1
7,1,6,2,1,1,1,16.220867158288602,86.31760866327848,7.0326242610280065,7.506591780070841,2,1,5,1,4,0,0.0,1925,1,5,2,1,3,2,5,9.118225083068378,329,4.0943445622221,687,184000,0,0,0
5,1,6,2,2,1,3,10.96148139681572,87.53211714239757,6.80128303447162,6.80128303447162,1,1,6,2,4,0,89.0,1967,4,8,8,1,4,5,6,8.961879012677683,450,4.174387269895637,0,130000,0,0,1
5,1,3,2,1,1,3,11.999999999999998,87.10667763978184,6.815639990074331,6.815639990074331,1,1,9,1,1,0,0.0,1958,4,6,4,1,2,5,6,8.927314111060596,111,4.248495242049359,0,120000,0,0,1
6,1,3,2,1,1,1,9.661903789690601,86.83692925805124,6.51025834052315,7.1049654482698426,1,1,2,2,2,0,285.0,1973,6,8,8,1,2,2,8,7.5443321080536885,356,3.044522437723423,546,113000,0,0,0
7,2,6,3,2,1,2,1.4641016151377548,87.55445270895245,6.763884908562435,7.477604243197589,2,2,20,1,3,0,0.0,2005,6,11,13,1,6,5,8,9.190443740261726,400,4.31748811353631,902,226700,0,0,0
5,1,3,2,1,1,1,10.96148139681572,86.65664103720601,7.101675971619444,7.101675971619444,1,2,4,1,4,0,0.0,1965,4,6,4,1,4,2,6,9.123692565250511,698,4.248495242049359,0,140000,0,0,1
7,1,3,2,1,3,3,12.282856857085699,87.37561188601732,7.496097345175956,7.496097345175956,2,2,18,1,2,2,0.0,1959,4,9,2,1,4,5,4,9.655154390148258,1247,4.605170185988092,0,289000,0,0,1
6,1,3,2,1,2,1,9.83215956619923,86.85943956609226,6.75110146893676,7.186901020411631,2,2,10,1,2,1,0.0,1974,6,10,7,1,4,5,8,7.744136627627991,257,3.1780538303479458,467,147000,0,0,0
5,1,3,2,1,1,1,13.0996688705415,86.36288813749808,6.866933284461882,7.580699752224563,2,2,3,2,3,0,360.0,1952,6,5,2,1,5,2,8,8.935377071932177,0,4.0943445622221,1000,124500,0,1,0
8,2,6,3,2,3,2,5.211102550927978,87.30845424706443,6.970730078143525,7.555381944240273,2,2,12,2,4,1,125.0,1993,6,11,13,1,6,5,8,9.164715193949908,380,4.382026634673881,846,215000,0,0,0
6,2,6,3,2,1,3,-1.9999999998,87.64373932405991,7.1049654482698426,7.1049654482698426,2,2,20,1,4,0,0.0,2009,4,11,13,1,6,5,8,8.969796305981806,27,4.31748811353631,0,208300,0,0,1
7,1,2,2,2,4,1,15.888543819998315,87.55445270895245,6.535241271013659,7.228388451573604,2,2,3,1,4,1,0.0,1928,6,6,4,1,3,2,7,9.169518377455928,141,4.0943445622221,689,161000,0,0,0
5,1,3,2,1,1,2,12.14213562373095,86.52118390532293,6.947937068614969,6.947937068614969,1,1,9,2,4,0,132.0,1959,4,6,4,1,4,5,5,9.169518377455928,991,4.382026634673881,0,124500,0,0,1
5,2,3,2,1,3,1,13.231546211727816,87.44271909999158,7.217443431696533,7.217443431696533,1,1,9,0,4,2,70.0,1951,4,5,2,1,2,1,6,9.585964638073326,650,4.31748811353631,0,164900,0,0,1
7,2,6,3,2,4,2,0.0,87.57678270623478,7.221105098182496,7.221105098182496,2,2,24,4,4,1,94.0,2005,4,11,13,1,5,5,8,8.823500727991183,0,3.6888794541139363,0,202665,0,1,1
5,1,3,2,1,1,1,11.85640646055102,86.49858755935034,6.761572768804055,6.761572768804055,1,2,9,1,2,0,0.0,1964,4,11,13,1,2,2,8,9.116029692504942,521,4.248495242049359,0,129900,0,0,1
6,1,6,2,1,1,1,7.797958971132713,87.06177631284928,6.984716320118266,6.984716320118266,1,2,11,1,2,0,0.0,1983,4,11,13,1,4,5,8,9.125544720271467,336,4.2626798770413155,0,134000,0,0,1
5,1,2,2,1,1,1,16.000000000000004,86.31760866327848,6.670766320845874,6.670766320845874,1,1,18,1,1,0,0.0,1926,0,5,2,1,5,2,8,9.268043082104471,0,4.007333185232471,0,96500,0,1,1
10,3,3,4,3,4,3,-1.9999999998,87.64373932405991,7.61085279039525,7.61085279039525,2,3,24,2,4,1,305.0,2009,4,12,14,1,6,5,8,9.410829232725586,1436,4.543294782270004,0,402861,0,0,1
6,1,3,2,1,3,2,10.165525060596439,86.81441324469807,7.228388451573604,7.6586995582682995,2,2,14,2,2,1,333.0,1972,5,8,8,1,5,5,5,9.254165851516213,0,4.209768843570794,741,158000,0,1,0
7,2,6,3,2,3,2,5.211102550927978,87.37561188601732,7.152268856032539,7.759614150696903,2,3,23,2,4,1,921.0,1996,6,11,13,1,5,5,8,9.23092700558457,0,4.3694478524670215,1067,265000,0,1,0
6,1,6,3,1,1,2,4.000000000000001,87.39798655450802,6.782192056006791,7.493317248862145,2,2,16,1,4,0,0.0,1998,6,11,13,2,6,5,8,9.162304922937626,706,4.286493217644179,914,211000,0,0,0
7,2,2,3,2,4,1,16.220867158288602,87.53211714239757,7.151485463904735,7.640123172695364,1,1,18,1,4,2,0.0,1926,6,6,4,1,5,2,7,9.298168082341704,0,3.970291913552122,804,234000,0,1,0
4,1,2,0,1,1,0,18.784609690826528,87.44271909999158,6.542471960506805,7.165493475060845,2,0,3,1,2,0,0.0,1950,6,6,4,0,0,0,6,9.287301413112312,0,4.0943445622221,600,106250,1,1,0
6,1,3,2,1,4,1,12.14213562373095,86.47598544237866,7.126087273299125,7.126087273299125,1,1,9,1,4,2,0.0,1957,4,11,13,1,3,5,5,9.391661428436555,777,4.499809670330265,0,150000,0,0,1
6,1,3,2,1,4,1,13.362291495737217,86.31760866327848,6.911747300251674,7.416979621381154,2,2,5,1,4,2,0.0,1950,1,12,14,1,4,2,6,8.517193191416238,399,3.912023005428146,660,159000,0,0,0
10,3,6,4,3,4,3,-1.9999999998,87.62142600963232,8.051340933292979,8.450198322591959,3,3,4,4,4,1,762.0,2007,6,12,14,4,6,6,8,10.59898197616442,2260,4.867534450455582,1538,184750,0,0,0
7,2,6,3,2,3,3,4.6332495807108005,87.37561188601732,7.232010331664759,7.7823903355874595,2,3,23,2,4,1,594.0,1996,6,11,13,1,6,5,8,9.37475250822657,719,4.553876891600541,1015,315750,0,0,0
7,2,6,3,2,3,1,0.0,87.55445270895245,7.143617602704121,7.143617602704121,2,2,20,1,4,1,0.0,2005,4,11,13,1,5,5,8,8.922658299524402,0,4.127134385045092,0,176000,0,1,1
5,1,3,3,1,1,1,12.282856857085699,87.44271909999158,6.833031732786201,6.833031732786201,1,1,9,1,2,0,0.0,1956,4,5,2,1,3,5,6,9.495519314209846,377,4.248495242049359,0,132000,0,0,1
9,3,6,4,3,4,3,-1.9999999998,87.62142600963232,7.297091005160418,7.905810312658931,2,3,24,4,4,1,268.0,2008,6,11,13,3,6,5,8,9.612332790605375,1330,4.204692619390966,1237,446261,0,0,0
4,1,2,2,1,1,0,16.65475810617763,87.48742928478838,6.405228458030842,6.405228458030842,1,0,4,1,4,0,0.0,1950,4,5,2,2,4,0,6,9.115809888129949,348,4.060443010546419,0,86000,1,0,1
6,2,6,2,1,3,2,12.14213562373095,86.8819441731559,7.83002808253384,7.83002808253384,3,2,18,3,2,2,0.0,1975,4,5,11,1,3,5,2,10.394151284478166,1219,4.271928829091387,0,200624,0,0,1
6,2,3,3,2,2,2,6.944271909999157,87.19641248391105,7.319202458767849,7.319202458767849,2,2,21,2,4,1,219.0,1988,5,8,8,3,6,5,8,9.230142999272362,783,4.442651256490317,0,175000,0,0,1
6,1,2,1,1,1,3,16.761663039293722,87.42035562443262,6.621405651764134,7.216709486709457,2,2,5,1,4,0,0.0,1920,6,5,2,2,5,2,4,8.725020038618554,0,4.0943445622221,611,128000,0,1,0
5,1,1,0,1,0,1,12.832396974191328,87.59910713840847,6.717804695023691,6.717804695023691,1,1,9,1,4,1,0.0,1967,4,11,13,0,0,2,6,8.881836305004146,0,4.0943445622221,0,107500,0,1,1
1,0,1,0,0,1,0,13.62049935181331,86.31760866327848,5.811140992976701,5.811140992976701,1,0,5,1,1,0,0.0,1950,4,11,13,0,0,0,2,8.517193191416238,0,3.912023005428146,0,39300,1,1,1
8,2,6,4,2,4,3,0.8284271247461901,87.53211714239757,6.561030665896573,7.254177846456518,2,2,13,1,4,1,0.0,2004,6,11,13,3,5,5,8,9.111182800442965,0,4.30406509320417,707,178000,0,1,0
5,1,3,3,1,1,0,17.798989873223334,87.2412460692924,6.709304340258298,7.205635176410364,1,0,4,1,2,0,0.0,1950,6,6,4,4,6,0,6,8.85366542803745,969,4.248495242049359,527,107500,1,0,0
7,1,6,3,2,1,3,4.324555320336759,87.42035562443262,6.779921907472252,7.452402451223638,2,2,16,1,4,0,0.0,1998,6,11,13,3,5,5,8,9.096499555552423,0,4.04305126783455,844,188000,0,1,0
4,1,3,2,1,1,1,10.0,86.81441324469807,6.761572768804055,6.761572768804055,1,2,9,1,2,0,0.0,1980,4,6,4,1,2,2,8,9.452109387413557,600,4.136831841131063,0,111250,0,0,1
5,1,3,2,1,2,1,10.328828005937952,86.72429205127533,7.055312843339752,7.055312843339752,1,1,6,2,2,1,188.0,1968,4,10,10,1,2,5,8,9.354700422483019,673,4.209768843570794,0,158000,0,0,1
8,2,6,3,2,3,2,4.000000000000001,87.48742928478838,7.3783837129967145,7.3783837129967145,2,2,16,2,4,1,479.0,2001,4,11,13,3,6,5,8,9.343384145733948,1358,4.368075806672544,0,272000,0,0,1
9,3,6,4,3,4,3,1.4641016151377548,87.57678270623478,7.516433302915632,7.516433302915632,2,3,21,2,4,1,584.0,2006,4,11,13,3,6,5,8,9.588845298501564,1260,4.442651256490317,0,315000,0,0,1
8,2,6,3,2,3,3,3.2915026221291805,87.44271909999158,6.904750769961838,7.734121303328305,2,3,23,2,4,1,72.0,2000,6,11,13,1,5,6,8,9.305650551780507,0,4.336767127651145,1288,248000,0,1,0
7,2,6,4,2,3,3,4.6332495807108005,87.42035562443262,7.426549072397305,7.426549072397305,2,2,14,1,4,1,0.0,1998,4,11,13,1,1,5,8,9.224243277145174,144,4.356708826689592,0,213250,0,0,1
7,1,6,3,1,1,3,4.000000000000001,87.39798655450802,6.642486801367256,6.642486801367256,1,1,9,2,4,0,182.0,1998,3,6,4,3,6,5,8,8.30844552038576,584,3.5263605246161616,0,133000,0,0,1
7,2,6,3,2,4,2,-1.9999999998,87.57678270623478,6.498282149476434,7.310550158534422,2,2,13,1,4,1,0.0,2006,6,11,13,3,6,5,8,9.747067633264827,554,4.060443010546419,832,179665,0,0,0
7,2,6,3,2,1,1,6.4852813742385695,87.17398723843183,7.227662498728654,7.688455356549944,2,3,14,2,3,0,178.0,1988,1,8,8,1,6,5,8,9.535101442669385,1002,4.3112666077449,806,229000,0,0,0
6,1,2,3,1,4,1,16.33030277982336,86.31760866327848,6.818924065275521,7.399398083331354,1,2,5,1,4,1,0.0,1950,1,9,2,1,3,2,6,9.075322160298095,300,4.248495242049359,720,210000,0,0,0
5,1,3,3,1,1,1,10.165525060596439,86.76936408468859,6.643789733147672,6.643789733147672,1,2,11,1,4,0,0.0,1987,3,11,13,3,4,2,6,8.887928819003305,619,3.9889840465642745,0,129500,0,0,1
5,1,3,2,1,1,2,12.560219778561038,87.33084573650919,6.715383386334681,6.715383386334681,1,2,3,1,2,0,0.0,1963,4,6,4,1,1,2,6,9.016148642611741,180,3.8918202981106265,0,125000,0,0,1
7,2,6,3,2,4,3,2.8989794855663558,87.53211714239757,6.815639990074331,7.646831391430482,2,2,20,1,4,1,0.0,2003,6,11,13,1,5,6,8,9.14580185083861,0,4.31748811353631,1182,263000,0,1,0
6,1,3,3,1,1,2,9.135528725660045,86.92693630166285,6.974478911025045,6.974478911025045,2,2,10,1,2,0,0.0,1977,4,10,10,1,4,5,5,8.304742269640771,559,3.970291913552122,0,140000,0,0,1
5,1,3,2,1,1,3,12.282856857085699,86.47598544237866,6.833031732786201,6.833031732786201,1,1,3,1,3,0,0.0,1957,4,9,9,1,3,5,5,8.699514748210191,308,3.912023005428146,0,112500,0,0,1
8,2,6,4,2,4,2,1.4641016151377548,87.57678270623478,7.448333860897476,7.448333860897476,2,3,24,4,4,1,250.0,2006,4,11,13,3,5,5,8,9.318835968129482,0,4.465908118654584,0,255500,0,1,1
4,1,3,0,2,1,3,13.491933384829666,87.50977600240098,7.026426808699636,7.026426808699636,2,2,4,1,4,0,0.0,2002,4,11,13,0,0,2,8,9.079889942592118,0,4.204692619390966,0,108000,0,1,1
7,2,6,3,2,4,2,2.4721359549995796,87.53211714239757,6.913737350659685,7.6236419465115715,2,3,24,2,4,1,292.0,2003,6,11,13,1,6,6,8,9.270964993792617,866,4.442651256490317,1040,284000,0,0,0
5,1,2,2,1,4,1,16.33030277982336,86.31760866327848,6.954638864880987,6.954638864880987,1,1,5,1,2,1,0.0,1922,0,6,4,1,5,2,5,8.760923376338836,0,4.060443010546419,0,113000,0,1,1
5,1,3,2,1,3,3,11.999999999999998,86.47598544237866,6.9957661563048505,6.9957661563048505,1,1,9,1,2,1,0.0,1957,4,5,2,1,3,5,8,9.605755144230846,895,4.23410650459726,0,141000,0,0,1
